profile_id,region_code,state_code,coverage_limit,num_vehicles,num_drivers,household_size,youth_driver_flag,senior_driver_flag,prior_claim_count,multi_policy_flag,home_value_band,credit_score_band,urban_rural_flag
48684,Region 5,S09,1M,2,1,1,0,0,0,0,Standard,Medium,Rural
48741,Region 2,S12,1M,2,2,2,0,0,0,0,Standard,High,Urban
48764,Region 2,S03,2M,2,2,2,0,0,0,0,Standard,Medium,Rural
48768,Region 4,S07,5M,5,4,4,0,0,0,1,Premium,High,Rural
48783,Region 2,S04,1M,3,2,2,0,0,0,1,Standard,Medium,Urban
48803,Region 4,S07,1M,4,3,3,0,0,1,1,Standard,High,Suburban
48809,Region 5,S10,1M,3,3,3,0,0,0,1,Standard,Medium,Suburban
48814,Region 4,S07,1M,4,4,4,0,0,0,0,Entry,High,Rural
48817,Region 4,S07,5M,3,2,2,0,0,0,0,Standard,High,Urban
48833,Region 5,S10,5M,4,2,2,0,0,1,0,Premium,High,Urban
48858,Region 5,S09,2M,4,4,4,0,0,0,0,Standard,Low,Suburban
48859,Region 4,S07,1M,5,4,4,1,0,0,1,High Net Worth,High,Suburban
48870,Region 1,S02,1M,5,3,3,0,0,0,1,Premium,High,Urban
48882,Region 5,S10,1M,3,2,2,0,0,1,1,Entry,Low,Rural
48886,Region 3,S06,2M,4,3,3,0,0,1,1,High Net Worth,High,Suburban
48892,Region 4,S07,1M,2,1,1,0,0,0,1,Standard,Low,Urban
48910,Region 1,S02,2M,3,2,3,0,0,0,0,Standard,High,Suburban
48912,Region 3,S06,1M,4,3,3,0,0,0,1,Standard,High,Suburban
48919,Region 5,S11,1M,4,4,4,0,0,0,1,Premium,High,Suburban
48971,Region 2,S04,1M,4,2,2,0,0,0,0,Standard,High,Rural
48977,Region 1,S01,1M,3,2,2,0,0,0,0,Premium,Medium,Suburban
48987,Region 5,S11,5M,3,2,3,0,0,0,0,Standard,Medium,Urban
49020,Region 5,S09,2M,4,3,3,0,0,0,1,Standard,Medium,Suburban
49025,Region 1,S01,1M,4,3,3,0,0,0,1,High Net Worth,Medium,Urban
49027,Region 4,S08,1M,6,6,6,0,0,0,0,Premium,Medium,Rural
49036,Region 4,S07,2M,8,6,7,1,0,0,1,Standard,High,Urban
49043,Region 1,S01,1M,3,3,3,0,1,0,1,Premium,Low,Suburban
49044,Region 3,S05,1M,2,1,2,0,0,0,0,Entry,High,Urban
49078,Region 1,S02,5M,2,2,2,0,0,0,0,Entry,High,Suburban
49142,Region 4,S08,2M,2,2,2,1,1,0,0,Standard,High,Rural
49143,Region 5,S09,2M,3,2,2,0,0,0,1,Entry,High,Suburban
49148,Region 2,S12,5M,2,1,1,0,1,0,1,Standard,High,Suburban
49149,Region 3,S05,1M,6,4,4,0,0,1,1,Standard,Low,Suburban
49161,Region 2,S03,1M,3,2,2,0,0,0,0,Entry,High,Urban
49183,Region 2,S12,1M,4,4,4,0,0,0,0,Standard,Medium,Urban
49188,Region 5,S09,2M,2,2,3,0,1,0,0,Premium,Medium,Suburban
49194,Region 5,S09,2M,2,2,2,0,1,0,1,Premium,Low,Suburban
49206,Region 5,S11,1M,4,3,3,0,1,1,0,Standard,High,Suburban
49210,Region 3,S05,1M,2,1,1,0,0,0,0,Standard,Medium,Urban
49216,Region 5,S10,5M,4,3,3,0,0,0,0,Premium,Medium,Suburban
49219,Region 2,S04,5M,3,2,2,0,0,0,1,Premium,Low,Urban
49220,Region 4,S08,2M,4,4,4,0,1,0,0,Standard,Medium,Urban
49228,Region 1,S01,1M,2,2,3,0,0,0,1,Premium,Low,Rural
49233,Region 2,S03,1M,3,3,3,0,0,1,1,Standard,Medium,Rural
49239,Region 1,S02,2M,4,2,2,0,0,0,1,Standard,Medium,Rural
49243,Region 2,S04,2M,3,2,2,0,0,0,0,Standard,Medium,Rural
49249,Region 4,S07,1M,3,2,3,0,0,0,0,Standard,Medium,Urban
49255,Region 2,S04,1M,3,2,3,0,0,1,1,Standard,Medium,Suburban
49257,Region 5,S11,1M,4,3,4,0,0,2,1,Premium,Low,Rural
49262,Region 2,S03,1M,5,4,4,0,0,1,1,Premium,Low,Suburban
49266,Region 2,S12,1M,4,2,2,0,0,0,1,High Net Worth,Medium,Suburban
49302,Region 2,S03,1M,5,3,4,0,0,0,1,High Net Worth,Medium,Rural
49329,Region 2,S03,2M,3,1,2,0,0,0,0,Standard,Low,Urban
49334,Region 1,S01,1M,3,2,2,0,0,0,1,Premium,Medium,Suburban
49338,Region 3,S05,1M,7,6,6,0,0,0,1,Entry,Medium,Urban
49343,Region 3,S06,1M,3,1,1,0,1,0,1,Standard,Medium,Rural
49359,Region 3,S05,2M,5,4,4,0,0,0,1,Standard,High,Urban
49369,Region 4,S08,1M,8,6,6,0,0,0,0,Entry,High,Suburban
49380,Region 2,S04,5M,4,4,4,0,0,0,1,Standard,Low,Suburban
49400,Region 5,S10,1M,2,1,1,0,0,0,0,Entry,High,Rural
49418,Region 4,S07,5M,4,3,3,0,0,0,0,Standard,Medium,Rural
49436,Region 2,S03,1M,8,6,6,0,0,0,1,High Net Worth,High,Rural
49441,Region 1,S02,5M,4,4,4,0,0,1,0,Entry,High,Suburban
49448,Region 5,S09,2M,4,3,3,0,0,1,1,Entry,Medium,Urban
49454,Region 4,S08,2M,2,2,3,0,0,0,0,Standard,Medium,Suburban
49469,Region 2,S12,1M,1,1,1,0,1,0,1,Standard,High,Rural
49471,Region 1,S01,2M,2,1,2,0,0,0,1,Standard,Low,Rural
49483,Region 5,S11,1M,5,5,5,0,0,1,0,Standard,High,Suburban
49499,Region 5,S09,1M,3,2,2,0,1,0,1,Entry,Medium,Urban
49513,Region 3,S06,1M,4,3,3,0,1,0,0,Premium,Medium,Urban
49517,Region 3,S06,1M,6,4,4,0,0,1,1,Standard,Low,Urban
49534,Region 2,S04,2M,4,3,3,0,0,1,1,Entry,High,Urban
49561,Region 1,S01,1M,5,4,4,0,0,0,0,Standard,Low,Urban
49572,Region 5,S10,1M,3,3,4,0,1,0,1,Standard,Medium,Rural
49599,Region 5,S10,1M,6,6,6,0,0,0,1,Standard,High,Rural
49639,Region 2,S04,2M,4,4,4,0,0,0,1,Standard,Medium,Urban
49661,Region 5,S09,1M,1,1,1,0,0,0,1,Premium,Medium,Urban
49662,Region 3,S05,2M,3,2,2,0,0,0,0,Entry,Medium,Rural
49674,Region 5,S10,2M,3,3,3,0,0,0,1,Entry,Medium,Urban
49683,Region 5,S11,2M,6,3,3,0,0,0,1,High Net Worth,High,Urban
49687,Region 4,S07,1M,4,4,4,0,0,0,1,Standard,Medium,Suburban
49706,Region 2,S12,5M,3,2,3,0,0,1,0,Standard,Medium,Suburban
49717,Region 1,S02,2M,5,4,4,0,0,0,0,Entry,Medium,Suburban
49720,Region 4,S08,2M,4,2,3,0,1,0,1,Standard,Low,Urban
49728,Region 5,S11,1M,3,2,2,0,0,1,1,Entry,High,Urban
49729,Region 2,S12,2M,6,3,3,0,0,1,1,High Net Worth,High,Suburban
49733,Region 5,S11,2M,8,6,6,0,0,0,0,Standard,Low,Urban
49735,Region 4,S08,2M,3,3,3,0,0,0,1,Standard,Medium,Rural
49750,Region 4,S08,1M,1,1,1,0,0,1,0,Standard,High,Rural
49759,Region 3,S05,1M,3,1,1,0,0,0,0,Standard,Low,Rural
49765,Region 2,S04,1M,2,2,2,0,0,0,0,Premium,High,Urban
49766,Region 3,S05,1M,1,1,2,0,0,0,0,Premium,High,Urban
49772,Region 3,S06,1M,1,1,1,0,1,0,1,Standard,High,Rural
49775,Region 5,S09,2M,6,5,5,1,0,0,1,High Net Worth,Medium,Suburban
49780,Region 5,S11,2M,7,6,6,0,0,0,0,High Net Worth,Medium,Rural
49784,Region 4,S07,1M,4,3,4,0,0,0,1,Standard,Medium,Urban
49788,Region 3,S05,1M,5,3,3,0,0,0,0,Standard,High,Suburban
49790,Region 5,S11,1M,2,1,1,0,0,1,1,Entry,Medium,Rural
49792,Region 2,S03,5M,5,3,3,0,0,0,1,Entry,High,Urban
49797,Region 5,S09,1M,5,4,4,0,1,0,0,Entry,High,Urban
49798,Region 3,S06,1M,6,5,5,0,1,0,0,Standard,Low,Urban
49807,Region 5,S09,1M,3,2,2,0,0,0,0,Standard,High,Urban
49809,Region 3,S05,1M,3,2,2,0,0,0,0,Premium,High,Urban
49810,Region 3,S05,1M,4,2,2,0,0,1,0,Standard,Medium,Urban
49826,Region 5,S11,5M,4,3,4,0,0,0,1,Entry,Low,Suburban
49837,Region 4,S07,1M,6,6,7,0,0,0,1,Standard,High,Suburban
49857,Region 5,S09,5M,2,2,3,0,0,0,1,Entry,High,Urban
49861,Region 2,S12,1M,4,4,4,0,1,0,1,Standard,Medium,Urban
49871,Region 3,S05,1M,4,2,2,0,1,0,1,Entry,High,Rural
49873,Region 2,S12,1M,4,3,3,0,0,0,1,Entry,Medium,Urban
49882,Region 2,S03,1M,4,3,3,1,0,1,1,Standard,Low,Suburban
49884,Region 5,S10,2M,2,1,2,0,0,0,1,High Net Worth,Medium,Suburban
49909,Region 2,S12,2M,3,2,2,0,0,0,0,Entry,Medium,Suburban
49936,Region 2,S12,1M,7,5,5,0,0,0,1,High Net Worth,High,Urban
49960,Region 4,S07,2M,6,3,4,1,0,1,0,High Net Worth,Low,Urban
49961,Region 3,S06,1M,4,2,3,0,0,0,0,Standard,High,Suburban
49964,Region 1,S01,5M,3,1,1,1,0,0,1,Premium,Low,Urban
49970,Region 5,S11,5M,2,1,1,0,1,0,1,Entry,Medium,Suburban
49974,Region 5,S10,2M,6,5,5,0,0,0,0,Premium,Medium,Urban
49984,Region 5,S10,1M,3,2,2,0,0,0,0,Premium,Medium,Suburban
50012,Region 2,S12,2M,3,1,1,0,0,0,1,Standard,Medium,Urban
50025,Region 5,S09,1M,5,4,4,0,0,0,0,Premium,Medium,Urban
50034,Region 3,S06,5M,4,4,4,0,0,0,1,Standard,Medium,Suburban
50044,Region 2,S03,1M,4,3,3,0,0,0,1,Entry,High,Suburban
50075,Region 1,S02,2M,5,3,3,0,0,0,1,High Net Worth,Medium,Urban
50079,Region 3,S05,2M,2,1,1,0,1,0,1,Standard,High,Urban
50104,Region 5,S09,2M,2,1,1,0,0,1,1,Standard,High,Urban
50105,Region 1,S02,1M,3,2,3,0,0,0,1,Premium,Medium,Suburban
50113,Region 5,S10,1M,4,2,2,1,0,0,1,Standard,Medium,Rural
50115,Region 2,S04,1M,1,1,1,0,0,0,1,Premium,Low,Rural
50131,Region 1,S02,1M,1,1,1,0,1,1,1,Premium,Low,Urban
50138,Region 3,S06,1M,1,1,1,0,0,1,1,Premium,Low,Urban
50150,Region 4,S08,1M,2,1,1,0,0,0,1,Standard,Medium,Suburban
50179,Region 5,S11,2M,3,3,3,0,0,0,1,Premium,High,Suburban
50187,Region 2,S03,5M,3,2,3,0,0,0,0,Entry,Medium,Urban
50192,Region 3,S05,1M,2,1,1,0,0,0,0,Standard,Low,Rural
50195,Region 3,S05,1M,3,1,2,0,0,1,1,Entry,High,Suburban
50199,Region 4,S07,2M,3,2,3,0,0,0,1,High Net Worth,Medium,Rural
50202,Region 5,S10,1M,3,2,3,0,0,0,0,Standard,Medium,Rural
50207,Region 5,S09,2M,3,2,2,0,1,0,0,Entry,Low,Urban
50212,Region 2,S12,2M,4,2,2,0,0,1,0,Standard,Low,Urban
50216,Region 4,S08,2M,3,2,2,1,1,0,1,Standard,Low,Suburban
50243,Region 5,S11,2M,2,2,2,1,0,0,0,Premium,Medium,Suburban
50248,Region 5,S11,1M,2,2,2,0,1,0,1,Entry,Medium,Suburban
50270,Region 5,S10,1M,4,2,2,0,0,1,0,Premium,High,Suburban
50276,Region 1,S02,1M,3,2,2,0,0,0,0,High Net Worth,High,Suburban
50283,Region 3,S06,1M,3,2,3,0,0,0,0,Entry,Medium,Rural
50288,Region 2,S03,2M,6,4,4,0,0,0,1,Standard,Medium,Suburban
50309,Region 4,S07,1M,3,3,3,0,1,0,1,Standard,High,Urban
50311,Region 2,S12,5M,5,4,4,0,0,0,0,Premium,High,Suburban
50323,Region 5,S10,1M,6,4,4,0,0,0,0,Standard,Medium,Rural
50359,Region 4,S08,1M,6,4,4,0,0,0,1,High Net Worth,Medium,Suburban
50360,Region 5,S10,2M,4,2,2,0,0,0,1,Standard,High,Rural
50362,Region 4,S07,1M,3,3,3,1,0,0,1,Entry,Medium,Rural
50365,Region 4,S08,1M,3,2,2,0,0,1,1,Standard,Medium,Rural
50381,Region 3,S05,1M,2,1,1,0,0,1,0,Premium,High,Urban
50399,Region 5,S09,5M,4,3,3,0,0,0,0,Standard,Medium,Suburban
50408,Region 5,S09,1M,2,2,2,0,0,0,1,Premium,High,Suburban
50413,Region 3,S06,1M,3,3,3,0,0,1,0,Standard,High,Urban
50440,Region 4,S08,5M,4,2,3,0,0,0,0,Standard,Low,Rural
50452,Region 3,S05,1M,2,1,1,0,1,0,1,Standard,Low,Urban
50453,Region 5,S11,5M,3,2,2,0,0,0,0,Standard,High,Suburban
50464,Region 5,S09,1M,1,1,2,0,0,0,0,Premium,High,Suburban
50474,Region 5,S10,1M,4,4,5,1,0,0,0,Standard,Medium,Suburban
50491,Region 5,S11,1M,4,2,2,0,0,1,1,Standard,Medium,Urban
50506,Region 1,S02,1M,7,5,5,0,0,0,1,Entry,Low,Urban
50507,Region 5,S10,2M,4,3,3,0,0,0,0,Entry,Medium,Suburban
50515,Region 3,S06,1M,3,3,3,0,0,1,1,Standard,Medium,Suburban
50519,Region 4,S07,1M,7,6,6,1,1,0,1,Entry,Medium,Suburban
50557,Region 5,S09,1M,7,6,6,0,0,0,0,Premium,Medium,Urban
50563,Region 5,S09,1M,3,2,2,0,0,0,0,Standard,High,Urban
50580,Region 5,S09,1M,7,6,6,1,0,0,0,Premium,Medium,Suburban
50586,Region 2,S04,1M,1,1,2,0,0,0,0,Standard,Medium,Suburban
50597,Region 2,S03,1M,3,3,3,0,0,0,0,Standard,High,Suburban
50601,Region 5,S10,5M,3,2,2,0,1,0,1,Standard,Medium,Urban
50615,Region 1,S01,2M,4,3,3,1,0,0,0,Premium,High,Suburban
50620,Region 3,S05,5M,3,3,3,0,0,1,1,Standard,Medium,Rural
50652,Region 3,S05,1M,1,1,1,0,1,0,1,Standard,High,Rural
50657,Region 4,S08,2M,1,1,1,0,0,1,1,Premium,High,Suburban
50658,Region 1,S02,1M,2,2,2,0,0,0,1,Premium,Medium,Urban
50674,Region 3,S06,1M,2,2,3,0,1,0,1,Standard,Medium,Suburban
50688,Region 3,S05,1M,2,1,1,0,0,1,1,Standard,High,Suburban
50715,Region 5,S10,1M,3,2,2,0,0,0,1,Premium,Medium,Urban
50726,Region 1,S02,1M,2,1,1,0,0,0,0,Entry,Medium,Suburban
50767,Region 5,S09,2M,4,2,2,0,0,0,0,Standard,Medium,Urban
50777,Region 2,S04,5M,6,4,4,0,0,0,0,Standard,Medium,Suburban
50781,Region 3,S05,1M,2,1,2,0,0,1,1,Standard,Medium,Suburban
50793,Region 4,S07,1M,5,4,4,0,0,0,1,Entry,High,Rural
50797,Region 2,S04,1M,4,3,3,0,0,0,1,Standard,Medium,Urban
50799,Region 1,S02,1M,7,6,6,0,0,1,1,Standard,High,Urban
50805,Region 3,S05,5M,3,2,2,0,0,0,0,Standard,High,Urban
50816,Region 4,S08,2M,4,3,3,0,0,0,0,Standard,High,Rural
50836,Region 3,S05,5M,5,3,3,0,0,1,1,Standard,High,Suburban
50845,Region 4,S07,1M,4,3,3,1,0,0,0,Standard,Medium,Urban
50848,Region 2,S03,2M,4,3,3,0,0,0,0,Premium,Medium,Rural
50856,Region 4,S07,2M,2,2,2,0,0,0,0,Standard,Medium,Urban
50861,Region 2,S03,2M,3,2,2,0,0,1,0,Standard,Medium,Suburban
50863,Region 3,S06,1M,5,3,3,0,0,1,0,Standard,Low,Urban
50872,Region 5,S10,1M,4,3,4,0,0,0,1,High Net Worth,Low,Rural
50910,Region 1,S01,5M,4,2,2,0,0,1,1,Premium,Medium,Suburban
50924,Region 4,S07,1M,5,4,5,1,0,0,0,Premium,Medium,Urban
50926,Region 2,S03,1M,3,2,3,0,0,0,0,Entry,Medium,Suburban
50943,Region 2,S04,5M,6,5,5,0,0,0,1,Premium,High,Suburban
50951,Region 2,S04,1M,3,3,3,0,0,0,0,Standard,Medium,Suburban
50961,Region 2,S12,1M,1,1,1,0,0,0,1,Entry,Medium,Rural
50996,Region 2,S12,1M,4,4,4,0,0,0,0,Standard,Low,Rural
51009,Region 1,S02,1M,4,3,3,0,0,0,0,Entry,High,Urban
51011,Region 2,S12,1M,2,2,3,0,0,0,0,Premium,Medium,Suburban
51020,Region 1,S01,1M,6,5,5,0,0,1,1,Entry,Medium,Urban
51063,Region 1,S02,1M,2,2,2,0,0,1,1,Premium,High,Urban
51074,Region 3,S05,5M,3,2,2,0,0,0,1,Standard,Medium,Urban
51076,Region 5,S11,5M,4,4,4,0,0,0,0,Standard,High,Rural
51090,Region 3,S05,2M,3,3,3,0,0,0,1,Premium,Low,Rural
51093,Region 5,S10,2M,2,2,2,0,0,0,1,Standard,Medium,Urban
51111,Region 4,S07,2M,4,4,4,0,0,0,0,Standard,Medium,Urban
51131,Region 4,S07,2M,2,2,2,0,0,0,0,Standard,Medium,Suburban
51133,Region 2,S12,5M,3,1,1,0,0,0,0,Premium,High,Urban
51155,Region 3,S06,1M,3,3,3,0,0,0,1,Entry,High,Suburban
51182,Region 5,S11,1M,3,2,3,0,0,0,0,High Net Worth,Medium,Urban
51191,Region 1,S01,2M,5,4,4,0,0,0,1,Entry,Medium,Urban
51194,Region 4,S08,1M,5,3,3,0,0,0,1,Entry,Low,Urban
51202,Region 5,S09,2M,4,3,3,0,0,0,0,Premium,High,Urban
51203,Region 5,S11,1M,4,2,2,0,0,0,0,Standard,Low,Suburban
51205,Region 2,S03,2M,4,4,4,0,0,0,0,Standard,Medium,Urban
51247,Region 5,S11,2M,2,2,2,0,1,2,1,Standard,Medium,Rural
51248,Region 4,S08,1M,4,2,2,0,0,0,1,High Net Worth,Medium,Suburban
51267,Region 2,S12,2M,4,2,2,0,1,0,1,Standard,Medium,Suburban
51277,Region 5,S11,1M,2,2,2,0,0,0,1,Premium,Low,Suburban
51282,Region 4,S07,1M,4,4,5,0,0,0,1,Premium,Medium,Suburban
51289,Region 1,S02,2M,4,2,3,0,0,1,1,Standard,Medium,Suburban
51337,Region 1,S02,1M,3,2,2,0,0,0,0,Standard,Low,Suburban
51362,Region 5,S10,1M,3,2,2,0,0,0,1,Standard,Low,Suburban
51380,Region 3,S06,1M,1,1,2,0,1,0,0,Entry,Medium,Suburban
51382,Region 4,S07,2M,3,3,4,0,0,1,0,Premium,High,Rural
51385,Region 4,S07,1M,1,1,2,0,0,0,1,Standard,Medium,Suburban
51387,Region 1,S01,5M,1,1,1,0,0,0,0,Standard,Low,Rural
51389,Region 5,S09,5M,1,1,1,0,0,0,0,Premium,Medium,Urban
51394,Region 5,S09,1M,5,3,4,0,0,1,1,Entry,High,Suburban
51396,Region 3,S05,1M,5,3,3,1,0,0,1,Entry,Medium,Urban
51406,Region 3,S06,1M,5,4,5,0,0,0,0,Standard,Medium,Rural
51410,Region 5,S10,1M,2,1,1,0,1,0,1,Entry,Medium,Suburban
51415,Region 2,S04,1M,5,2,2,1,0,0,0,High Net Worth,High,Suburban
51417,Region 1,S02,2M,2,2,2,0,0,0,0,Premium,Medium,Suburban
51421,Region 5,S09,1M,4,2,2,0,0,0,1,Entry,Medium,Urban
51428,Region 5,S11,1M,1,1,1,0,0,0,1,Standard,Low,Urban
51434,Region 3,S05,1M,4,3,3,0,0,0,1,Entry,Medium,Suburban
51437,Region 5,S11,2M,2,2,2,0,0,0,0,Entry,Medium,Rural
51450,Region 1,S01,5M,5,4,4,0,0,1,1,Standard,Medium,Rural
51452,Region 2,S12,2M,4,2,2,0,0,0,0,Entry,Low,Urban
51464,Region 2,S12,2M,6,5,5,0,0,1,1,Standard,High,Suburban
51471,Region 4,S08,1M,4,3,4,0,0,0,0,Premium,High,Urban
51478,Region 4,S08,1M,3,2,2,0,1,0,1,Premium,Medium,Urban
51484,Region 4,S08,1M,6,4,4,0,0,1,0,Standard,High,Suburban
51486,Region 1,S02,1M,3,3,4,0,0,0,0,Entry,High,Rural
51491,Region 5,S10,2M,3,2,2,0,1,1,1,High Net Worth,High,Urban
51504,Region 2,S12,1M,4,4,4,0,0,0,0,Standard,Medium,Suburban
51509,Region 2,S04,5M,3,3,3,0,0,1,0,Standard,Medium,Suburban
51538,Region 5,S09,1M,4,4,5,0,0,0,0,Standard,Low,Rural
51562,Region 5,S11,2M,3,2,2,0,0,0,1,Entry,High,Rural
51584,Region 1,S01,1M,2,1,1,0,0,1,1,Standard,Medium,Rural
51590,Region 2,S03,5M,4,3,4,0,1,0,1,Premium,Medium,Urban
51618,Region 1,S01,1M,5,3,3,0,0,0,0,Standard,High,Rural
51621,Region 5,S09,5M,1,1,1,0,0,0,1,Standard,High,Suburban
51622,Region 4,S08,2M,2,2,2,0,1,0,1,Premium,Medium,Suburban
51626,Region 2,S03,2M,2,1,2,0,0,0,0,Standard,Medium,Urban
51637,Region 3,S06,2M,4,3,3,0,0,0,0,Standard,Medium,Urban
51644,Region 5,S09,1M,3,2,2,0,0,0,0,Entry,Low,Suburban
51647,Region 2,S12,1M,1,1,2,0,0,0,1,Premium,Low,Suburban
51649,Region 4,S07,1M,2,2,2,0,0,0,0,Entry,Low,Rural
51655,Region 2,S03,2M,4,4,4,0,0,1,0,Premium,Medium,Suburban
51678,Region 3,S06,1M,2,1,2,0,0,0,1,Entry,Medium,Rural
51681,Region 5,S11,2M,4,4,4,0,0,0,1,Standard,High,Suburban
51683,Region 1,S02,1M,6,3,3,0,0,0,1,High Net Worth,Medium,Rural
51686,Region 4,S07,2M,3,3,3,0,0,0,0,Premium,Medium,Urban
51688,Region 2,S12,1M,4,3,3,0,0,0,1,High Net Worth,Medium,Suburban
51699,Region 2,S03,1M,4,2,2,0,0,0,1,Premium,Medium,Urban
51706,Region 2,S04,2M,4,3,3,0,0,0,0,Standard,Medium,Rural
51719,Region 5,S10,1M,5,3,3,0,0,1,0,Standard,Medium,Suburban
51726,Region 2,S04,2M,2,2,2,0,0,0,0,Premium,High,Suburban
51736,Region 5,S09,5M,5,4,4,1,0,0,1,Standard,High,Urban
51744,Region 1,S01,1M,5,5,5,0,0,0,1,Entry,High,Urban
51752,Region 3,S06,1M,4,3,3,0,0,0,1,Standard,Medium,Suburban
51759,Region 4,S08,5M,4,3,3,0,0,1,1,Entry,Medium,Rural
51761,Region 1,S02,2M,5,3,3,0,0,0,0,Entry,Medium,Rural
51763,Region 3,S05,1M,5,4,4,0,0,0,0,Standard,Low,Rural
51785,Region 4,S08,1M,6,4,4,0,0,0,1,Entry,Medium,Suburban
51801,Region 5,S10,2M,2,1,1,0,0,0,1,Standard,High,Rural
51818,Region 5,S09,2M,5,3,3,0,1,0,1,Standard,Low,Rural
51836,Region 4,S07,1M,2,1,1,0,0,0,1,Standard,Medium,Urban
51845,Region 2,S03,2M,5,3,3,0,0,1,0,Standard,Medium,Suburban
51850,Region 3,S06,1M,3,3,4,0,0,0,0,Premium,Low,Urban
51877,Region 4,S07,1M,3,2,2,0,0,1,1,Standard,High,Urban
51892,Region 5,S11,5M,4,2,2,0,0,1,1,Premium,Medium,Urban
51896,Region 1,S01,1M,6,6,6,0,0,1,0,Entry,High,Suburban
51899,Region 2,S12,1M,2,2,2,0,0,0,1,Standard,Medium,Suburban
51918,Region 5,S10,1M,4,3,3,0,0,1,0,Entry,Medium,Suburban
51938,Region 5,S10,2M,1,1,1,0,1,1,0,Entry,Medium,Rural
51942,Region 1,S01,2M,3,1,2,0,0,0,0,Entry,High,Suburban
51973,Region 4,S08,1M,3,2,3,1,1,0,1,Standard,High,Suburban
51983,Region 2,S12,5M,2,1,1,0,0,0,1,Standard,High,Suburban
51988,Region 5,S09,2M,4,3,3,0,0,1,0,Entry,High,Suburban
52003,Region 2,S04,2M,2,2,2,0,0,0,1,Premium,Medium,Urban
52011,Region 5,S11,2M,5,3,3,0,0,1,0,Standard,High,Suburban
52029,Region 1,S01,1M,1,1,2,0,0,0,1,Entry,High,Suburban
52046,Region 2,S04,5M,4,3,3,0,0,0,1,Entry,Medium,Urban
52059,Region 5,S10,2M,4,2,2,0,1,0,1,Standard,High,Suburban
52070,Region 2,S04,2M,3,2,2,0,1,0,1,Standard,Medium,Urban
52072,Region 4,S08,1M,4,4,4,0,0,0,0,Entry,Low,Suburban
52094,Region 2,S04,1M,4,2,2,0,0,1,0,Standard,Low,Rural
52095,Region 5,S11,1M,4,3,3,0,0,0,0,Premium,Medium,Urban
52109,Region 1,S02,1M,6,4,5,0,0,1,1,Standard,Low,Urban
52111,Region 5,S10,2M,2,1,2,0,0,0,0,Entry,Low,Urban
52118,Region 3,S05,1M,2,1,1,0,0,0,0,Standard,High,Urban
52125,Region 3,S05,5M,1,1,1,0,1,0,1,Standard,High,Rural
52127,Region 1,S01,2M,5,3,4,0,0,0,1,Entry,Low,Rural
52129,Region 1,S01,5M,2,1,2,0,0,0,0,Standard,High,Rural
52142,Region 5,S09,2M,2,2,2,0,0,0,0,Standard,Low,Suburban
52151,Region 2,S12,5M,4,2,2,0,0,0,0,Standard,Medium,Suburban
52177,Region 4,S07,1M,5,3,3,0,0,0,0,Premium,Medium,Suburban
52178,Region 1,S01,2M,2,1,1,0,0,0,0,Standard,Low,Suburban
52181,Region 3,S05,1M,5,4,5,0,0,0,1,Standard,Medium,Urban
52210,Region 4,S08,1M,5,4,4,0,0,0,1,Premium,High,Suburban
52217,Region 5,S11,1M,4,2,2,0,0,0,0,Entry,High,Suburban
52227,Region 2,S04,1M,5,4,4,0,0,2,1,High Net Worth,Low,Suburban
52231,Region 2,S04,1M,4,4,4,0,1,0,1,Premium,High,Urban
52253,Region 5,S10,2M,4,3,3,1,0,0,0,Standard,Low,Urban
52262,Region 2,S04,1M,3,3,3,0,1,0,0,Standard,High,Urban
52273,Region 5,S11,1M,2,1,1,0,0,0,0,Premium,High,Suburban
52275,Region 5,S10,2M,4,3,3,0,0,0,0,High Net Worth,High,Urban
52292,Region 3,S06,5M,6,4,4,1,0,1,1,Premium,Medium,Suburban
52294,Region 4,S07,2M,3,3,3,0,0,1,0,Standard,Medium,Rural
52295,Region 2,S03,1M,4,3,3,0,0,0,0,High Net Worth,Medium,Suburban
52299,Region 1,S02,1M,3,2,2,0,1,0,0,High Net Worth,Medium,Urban
52302,Region 1,S01,5M,6,5,5,0,0,0,0,Standard,Low,Urban
52317,Region 1,S02,2M,2,1,1,0,0,0,1,Standard,Medium,Suburban
52320,Region 2,S04,2M,3,2,2,0,0,1,0,Standard,High,Urban
52326,Region 4,S07,1M,3,2,2,0,0,0,0,Standard,Low,Urban
52337,Region 3,S05,2M,7,5,5,0,0,0,0,Standard,Medium,Urban
52347,Region 2,S12,2M,5,4,4,1,0,0,0,Premium,Low,Urban
52354,Region 2,S12,5M,7,5,5,0,0,0,1,High Net Worth,Low,Urban
52367,Region 2,S03,1M,3,2,2,0,0,0,1,Premium,Medium,Rural
52374,Region 1,S02,2M,4,2,3,0,0,0,1,Standard,Medium,Suburban
52378,Region 5,S11,1M,3,2,2,0,0,0,0,Standard,Medium,Urban
52412,Region 4,S07,2M,3,2,2,0,0,0,0,Standard,High,Urban
52413,Region 4,S07,1M,2,2,3,0,0,0,0,Premium,Medium,Urban
52424,Region 3,S06,2M,4,3,3,0,0,1,0,Entry,Medium,Urban
52439,Region 2,S04,2M,5,4,4,0,0,1,0,Entry,High,Urban
52448,Region 4,S07,1M,2,1,1,0,0,0,0,Premium,Low,Rural
52451,Region 5,S09,2M,1,1,2,0,0,0,0,Entry,Medium,Urban
