profile_id,region_code,state_code,coverage_limit,num_vehicles,num_drivers,prior_claim_count,youth_driver_flag,multi_policy_flag,home_value_band,credit_score_band,urban_rural_flag,carrier,risk_score,simulated_price
25731,Region 3,S05,2M,2,1,0,0,0,Standard,Medium,Suburban,Carrier_B,1.055,648.74
25744,Region 3,S06,1M,5,4,0,0,1,High Net Worth,High,Suburban,Carrier_B,1.3,560.75
25788,Region 1,S01,2M,5,3,1,0,1,Entry,Low,Suburban,Carrier_B,1.505,796.94
25811,Region 1,S01,1M,3,2,0,0,1,Standard,Low,Suburban,Carrier_B,1.1,502.28
25835,Region 5,S09,1M,2,1,0,0,0,High Net Worth,Medium,Suburban,Carrier_B,1.055,574.61
25841,Region 4,S08,1M,5,3,0,0,1,High Net Worth,Medium,Urban,Carrier_B,1.255,636.98
25842,Region 5,S09,1M,4,4,0,0,0,Entry,Medium,Suburban,Carrier_B,1.3,530.69
25846,Region 3,S05,2M,2,1,1,0,1,Standard,Low,Rural,Carrier_B,1.31,814.08
25858,Region 1,S01,2M,3,3,0,0,0,Premium,High,Urban,Carrier_B,1.2000000000000002,695.8
25864,Region 3,S06,2M,5,4,0,0,1,Entry,High,Suburban,Carrier_B,1.3,595.47
25869,Region 3,S06,5M,2,1,1,1,1,Standard,High,Suburban,Carrier_B,1.41,1098.01
25871,Region 2,S12,2M,2,2,0,0,1,Premium,High,Urban,Carrier_B,1.045,620.99
25874,Region 5,S11,1M,4,3,1,0,1,Entry,Medium,Suburban,Carrier_B,1.4500000000000002,598.88
25877,Region 2,S12,1M,3,3,1,0,1,Premium,High,Suburban,Carrier_B,1.3950000000000002,549.46
25883,Region 1,S01,1M,3,2,0,0,1,Premium,Medium,Suburban,Carrier_B,1.1,502.07
25885,Region 5,S10,1M,2,1,0,0,1,High Net Worth,Medium,Urban,Carrier_B,1.06,589.59
25893,Region 2,S12,5M,3,2,2,1,1,High Net Worth,High,Urban,Carrier_B,1.92,1985.01
25909,Region 2,S03,2M,3,1,1,0,0,Premium,High,Rural,Carrier_B,1.36,753.27
25926,Region 1,S01,1M,5,3,1,0,1,Entry,Low,Urban,Carrier_B,1.505,618.88
25942,Region 4,S08,2M,5,3,0,0,0,Standard,Low,Urban,Carrier_B,1.31,813.2
25972,Region 2,S04,5M,2,1,0,0,0,Premium,Low,Rural,Carrier_B,1.055,1205.54
25981,Region 5,S10,2M,3,3,0,0,0,Entry,Medium,Suburban,Carrier_B,1.2000000000000002,647.49
25988,Region 5,S11,2M,4,4,1,0,1,Premium,Medium,Suburban,Carrier_B,1.495,986.45
25998,Region 1,S02,1M,6,4,0,0,0,Premium,High,Urban,Carrier_B,1.47,611.17
26024,Region 3,S06,1M,3,2,0,0,1,Standard,Medium,Suburban,Carrier_B,1.1,463.69
26028,Region 2,S03,5M,4,4,0,0,0,Standard,Medium,Suburban,Carrier_B,1.3,1149.53
26032,Region 2,S04,1M,4,3,0,0,1,Premium,Medium,Rural,Carrier_B,1.2000000000000002,564.43
26042,Region 2,S04,1M,4,2,0,0,1,Premium,High,Urban,Carrier_B,1.155,568.48
26051,Region 3,S05,1M,1,1,0,0,0,Standard,Medium,Urban,Carrier_B,1.0,501.38
26054,Region 1,S02,2M,4,4,0,1,1,Entry,Medium,Urban,Carrier_B,1.405,730.72
26060,Region 3,S06,1M,7,6,0,0,1,High Net Worth,Medium,Suburban,Carrier_B,1.5000000000000002,653.83
26065,Region 3,S05,2M,4,2,0,0,0,Standard,High,Suburban,Carrier_B,1.21,675.93
26078,Region 3,S05,1M,1,1,0,0,1,Entry,High,Urban,Carrier_B,0.945,443.97
26081,Region 2,S04,2M,6,5,0,0,0,High Net Worth,Low,Urban,Carrier_B,1.4549999999999998,1212.48
26084,Region 2,S04,5M,2,2,0,0,1,Premium,High,Suburban,Carrier_B,1.045,1063.61
26088,Region 2,S03,1M,4,3,0,0,1,High Net Worth,Low,Rural,Carrier_B,1.2000000000000002,628.69
26091,Region 1,S02,1M,8,6,0,0,0,Standard,Medium,Suburban,Carrier_B,1.61,606.84
26092,Region 5,S11,1M,1,1,0,0,0,Premium,Medium,Suburban,Carrier_B,1.0,529.58
26102,Region 5,S11,1M,2,2,0,0,1,Entry,High,Suburban,Carrier_B,1.105,476.59
26107,Region 3,S05,2M,2,1,0,0,1,Standard,Medium,Suburban,Carrier_B,1.0,628.45
26113,Region 2,S12,1M,5,4,0,0,0,Entry,High,Urban,Carrier_B,1.355,489.84
26117,Region 5,S10,1M,6,6,0,0,0,Standard,Medium,Suburban,Carrier_B,1.5,606.02
26121,Region 5,S11,1M,2,2,0,0,0,Premium,Low,Suburban,Carrier_B,1.1,606.25
26128,Region 3,S05,1M,2,1,0,0,1,Standard,High,Suburban,Carrier_B,1.0,462.22
26137,Region 3,S05,2M,2,1,0,0,1,Standard,Medium,Rural,Carrier_B,1.0,604.05
26143,Region 1,S02,2M,5,2,0,0,0,High Net Worth,Medium,Suburban,Carrier_B,1.265,825.11
26147,Region 1,S02,5M,3,2,0,0,0,Premium,High,Suburban,Carrier_B,1.155,1048.09
26165,Region 5,S09,5M,5,4,0,0,0,Standard,Low,Suburban,Carrier_B,1.355,1414.37
26181,Region 4,S07,1M,2,2,0,0,1,Premium,Medium,Urban,Carrier_B,1.045,505.64
26187,Region 4,S08,2M,2,2,0,0,0,Standard,High,Suburban,Carrier_B,1.1,594.85
26212,Region 2,S03,1M,4,3,1,1,1,Entry,Low,Urban,Carrier_B,1.61,678.32
26224,Region 2,S03,2M,2,1,0,0,1,Entry,Medium,Suburban,Carrier_B,1.0,564.69
26238,Region 4,S07,2M,1,1,0,0,0,Premium,Low,Urban,Carrier_B,1.06,732.75
26253,Region 2,S04,1M,2,1,0,0,1,Entry,Medium,Suburban,Carrier_B,1.0,463.82
26260,Region 4,S07,1M,3,3,0,0,1,Standard,Medium,Rural,Carrier_B,1.1450000000000002,469.21
26289,Region 5,S11,1M,4,3,0,0,1,Standard,High,Urban,Carrier_B,1.2000000000000002,552.73
26304,Region 4,S08,5M,4,3,1,1,1,Standard,Medium,Rural,Carrier_B,1.61,1318.9
26323,Region 3,S06,1M,5,3,0,0,1,Standard,High,Urban,Carrier_B,1.255,494.64
26330,Region 3,S06,2M,4,2,0,0,0,Entry,Low,Rural,Carrier_B,1.21,622.24
26331,Region 2,S12,1M,5,5,0,1,0,Standard,Medium,Urban,Carrier_B,1.5599999999999998,592.67
26335,Region 5,S10,2M,1,1,0,0,0,Premium,Medium,Suburban,Carrier_B,1.0,664.55
26343,Region 3,S05,1M,4,3,0,0,0,Standard,Medium,Suburban,Carrier_B,1.255,546.39
26344,Region 4,S08,1M,4,3,0,0,0,Premium,High,Urban,Carrier_B,1.255,555.35
26356,Region 3,S05,2M,4,3,0,0,1,Standard,Medium,Suburban,Carrier_B,1.2000000000000002,712.83
26385,Region 4,S08,1M,5,3,0,0,0,Standard,High,Urban,Carrier_B,1.31,530.81
26398,Region 5,S10,2M,4,3,0,0,1,Standard,High,Urban,Carrier_B,1.2000000000000002,690.78
26405,Region 5,S11,2M,2,2,0,0,1,Standard,High,Suburban,Carrier_B,1.045,636.79
26425,Region 3,S06,5M,4,2,1,0,0,Entry,High,Suburban,Carrier_B,1.52,1070.42
26439,Region 5,S11,2M,2,2,0,0,1,Standard,High,Rural,Carrier_B,1.045,615.96
26459,Region 2,S04,1M,3,3,0,1,1,Standard,Low,Urban,Carrier_B,1.3050000000000002,652.8
26463,Region 2,S03,1M,2,1,0,1,1,Standard,High,Urban,Carrier_B,1.22,517.66
26473,Region 2,S04,1M,1,1,0,0,1,Standard,Medium,Suburban,Carrier_B,0.945,472.98
26474,Region 3,S05,1M,3,2,0,0,0,Standard,High,Urban,Carrier_B,1.155,518.97
26481,Region 3,S06,2M,4,2,1,0,1,Standard,Medium,Rural,Carrier_B,1.465,716.82
26487,Region 5,S09,1M,5,4,0,0,1,Premium,Low,Suburban,Carrier_B,1.3,656.9
26488,Region 5,S09,2M,5,3,0,0,1,Standard,Medium,Suburban,Carrier_B,1.255,737.71
26495,Region 2,S12,2M,5,3,0,0,1,Entry,High,Urban,Carrier_B,1.255,606.36
26502,Region 4,S07,5M,5,4,0,0,0,Standard,Medium,Suburban,Carrier_B,1.355,1126.26
26515,Region 5,S11,5M,3,3,1,0,0,Standard,Medium,Rural,Carrier_B,1.4500000000000002,1393.65
26527,Region 2,S04,1M,1,1,2,0,1,Entry,Medium,Urban,Carrier_B,1.6050000000000002,676.54
26538,Region 5,S09,2M,1,1,1,0,1,Standard,Medium,Urban,Carrier_B,1.195,764.53
26550,Region 5,S10,2M,4,4,0,0,1,Standard,Low,Urban,Carrier_B,1.245,821.65
26555,Region 2,S03,1M,5,4,0,0,1,Standard,Medium,Rural,Carrier_B,1.3,523.38
26566,Region 2,S04,1M,6,4,1,0,1,Entry,High,Suburban,Carrier_B,1.605,598.98
26567,Region 1,S02,1M,2,1,0,0,0,Premium,High,Urban,Carrier_B,1.055,498.21
26578,Region 5,S09,2M,5,4,0,0,1,Standard,Medium,Rural,Carrier_B,1.3,721.98
26587,Region 4,S07,2M,2,1,0,0,0,Standard,High,Urban,Carrier_B,1.055,591.84
26592,Region 2,S03,1M,2,1,0,0,1,Premium,Medium,Urban,Carrier_B,1.0,516.23
26595,Region 3,S06,1M,4,4,0,0,1,Standard,Medium,Urban,Carrier_B,1.245,516.29
26600,Region 5,S10,1M,3,2,0,0,0,Standard,Medium,Suburban,Carrier_B,1.155,510.2
26622,Region 2,S12,2M,4,3,0,0,0,Standard,Medium,Urban,Carrier_B,1.255,687.82
26633,Region 5,S11,1M,3,1,0,0,1,Entry,Medium,Rural,Carrier_B,1.0550000000000002,470.18
26636,Region 2,S04,1M,4,3,0,0,0,Standard,High,Urban,Carrier_B,1.255,555.32
26638,Region 2,S12,2M,2,1,1,0,0,Standard,Medium,Urban,Carrier_B,1.305,717.58
26662,Region 2,S04,2M,4,3,1,0,0,Entry,Medium,Suburban,Carrier_B,1.505,821.17
26665,Region 3,S05,2M,2,2,0,0,0,Standard,High,Suburban,Carrier_B,1.1,631.36
26666,Region 3,S06,1M,2,1,0,0,0,Standard,Medium,Urban,Carrier_B,1.115,482.52
26668,Region 5,S10,1M,4,3,0,1,1,Standard,High,Suburban,Carrier_B,1.36,542.33
26675,Region 5,S10,1M,3,1,0,0,0,Entry,Low,Suburban,Carrier_B,1.1700000000000002,521.76
26687,Region 4,S08,2M,5,4,0,0,1,Standard,Medium,Suburban,Carrier_B,1.36,730.5
26704,Region 3,S05,2M,2,1,0,0,1,Standard,Medium,Urban,Carrier_B,1.0,652.86
26706,Region 2,S12,1M,3,2,0,0,0,Premium,Low,Suburban,Carrier_B,1.155,545.26
26719,Region 5,S11,5M,1,1,1,0,1,Standard,Medium,Urban,Carrier_B,1.195,1301.89
26730,Region 2,S04,2M,5,4,0,0,1,Standard,Low,Suburban,Carrier_B,1.3,843.63
26744,Region 4,S07,2M,4,4,0,0,1,Standard,Medium,Urban,Carrier_B,1.245,702.99
26754,Region 3,S06,2M,3,1,0,0,1,Standard,Medium,Urban,Carrier_B,1.0550000000000002,610.71
26758,Region 5,S11,5M,7,5,1,0,0,Standard,Medium,Urban,Carrier_B,1.82,1923.38
26779,Region 2,S04,5M,2,2,0,0,1,Standard,High,Urban,Carrier_B,1.045,1024.79
26781,Region 3,S05,2M,4,3,0,0,0,Entry,High,Suburban,Carrier_B,1.255,653.33
26786,Region 5,S09,2M,2,2,1,0,1,Entry,Medium,Suburban,Carrier_B,1.295,716.56
26830,Region 5,S09,2M,7,5,1,0,0,Entry,High,Suburban,Carrier_B,1.76,858.73
26847,Region 2,S03,1M,4,2,1,0,1,Standard,Medium,Suburban,Carrier_B,1.405,575.12
26865,Region 4,S07,1M,5,3,0,1,1,Standard,Medium,Urban,Carrier_B,1.415,568.11
26870,Region 5,S09,1M,1,1,0,0,1,Standard,Medium,Suburban,Carrier_B,0.945,466.51
26874,Region 4,S07,1M,4,3,0,0,1,Standard,High,Rural,Carrier_B,1.2000000000000002,459.39
26891,Region 3,S05,1M,4,2,0,0,1,Entry,Medium,Urban,Carrier_B,1.155,513.46
26893,Region 2,S04,1M,3,1,0,0,1,Premium,Medium,Urban,Carrier_B,1.0550000000000002,559.65
26895,Region 5,S11,2M,3,3,0,1,0,Premium,Low,Rural,Carrier_B,1.36,943.4
26909,Region 2,S12,1M,4,3,0,0,1,Standard,Low,Urban,Carrier_B,1.2000000000000002,542.17
26923,Region 3,S05,1M,2,1,0,0,1,Standard,Medium,Suburban,Carrier_B,1.0,478.41
26935,Region 1,S02,1M,3,3,0,0,0,Standard,Medium,Urban,Carrier_B,1.2000000000000002,527.6
26937,Region 4,S07,2M,3,2,0,0,0,Standard,Medium,Urban,Carrier_B,1.215,688.05
26941,Region 2,S03,5M,3,2,0,0,0,Entry,Medium,Urban,Carrier_B,1.155,1014.66
26942,Region 2,S04,1M,3,3,0,0,0,Premium,High,Rural,Carrier_B,1.2000000000000002,534.02
26968,Region 2,S03,1M,4,4,0,1,0,Standard,Medium,Urban,Carrier_B,1.46,606.62
26971,Region 5,S10,1M,3,3,1,0,0,Entry,Medium,Suburban,Carrier_B,1.4500000000000002,569.12
26974,Region 5,S09,2M,4,2,0,0,0,Standard,Medium,Urban,Carrier_B,1.21,754.82
26978,Region 4,S08,5M,3,3,0,0,0,Premium,Medium,Urban,Carrier_B,1.2000000000000002,1220.49
26984,Region 3,S06,1M,4,3,0,0,0,Premium,Low,Suburban,Carrier_B,1.3150000000000002,590.34
27013,Region 3,S06,2M,3,3,0,0,1,Standard,High,Urban,Carrier_B,1.1450000000000002,611.33
27022,Region 2,S12,2M,2,1,0,0,1,Standard,Low,Urban,Carrier_B,1.0,636.85
27023,Region 5,S11,1M,4,2,1,0,1,Premium,Medium,Urban,Carrier_B,1.405,710.52
27029,Region 4,S07,1M,3,3,0,0,0,Entry,High,Suburban,Carrier_B,1.2000000000000002,452.8
27048,Region 5,S09,1M,3,2,0,0,0,Standard,Medium,Rural,Carrier_B,1.155,506.84
27054,Region 5,S10,2M,4,2,1,1,0,Standard,Medium,Suburban,Carrier_B,1.62,892.56
27059,Region 5,S10,2M,5,4,0,0,1,High Net Worth,Medium,Suburban,Carrier_B,1.3,894.24
27068,Region 5,S10,1M,2,2,0,0,1,Entry,High,Suburban,Carrier_B,1.045,443.24
27079,Region 5,S09,1M,5,4,0,0,0,Entry,High,Suburban,Carrier_B,1.355,518.79
27086,Region 4,S08,1M,2,1,0,0,0,Standard,Low,Rural,Carrier_B,1.115,503.73
27094,Region 2,S04,5M,5,2,0,0,1,High Net Worth,High,Suburban,Carrier_B,1.27,1416.11
27105,Region 2,S04,1M,4,3,0,0,0,Entry,Medium,Suburban,Carrier_B,1.3150000000000002,544.3
27111,Region 5,S11,1M,3,2,0,0,1,Standard,Medium,Urban,Carrier_B,1.16,564.22
27113,Region 2,S04,2M,2,1,0,1,1,Standard,High,Suburban,Carrier_B,1.16,667.16
27117,Region 2,S04,1M,3,3,0,1,1,Entry,High,Urban,Carrier_B,1.3050000000000002,538.34
27138,Region 2,S03,2M,5,4,0,0,1,Premium,Medium,Rural,Carrier_B,1.3,749.37
27143,Region 5,S10,1M,4,3,0,0,1,High Net Worth,High,Suburban,Carrier_B,1.2000000000000002,585.11
27146,Region 3,S05,1M,2,2,1,0,0,Standard,High,Urban,Carrier_B,1.35,584.51
27160,Region 3,S06,1M,2,1,1,0,1,Entry,Medium,Rural,Carrier_B,1.25,462.97
27170,Region 3,S06,2M,2,2,0,0,0,Standard,High,Suburban,Carrier_B,1.1,565.71
27177,Region 1,S01,1M,7,6,1,0,0,Standard,High,Suburban,Carrier_B,1.805,619.25
27184,Region 5,S11,1M,1,1,1,0,0,Premium,Medium,Urban,Carrier_B,1.25,654.16
27228,Region 2,S04,1M,2,2,0,0,0,Entry,Medium,Suburban,Carrier_B,1.1,490.29
27230,Region 2,S04,1M,3,2,0,0,1,Premium,Medium,Rural,Carrier_B,1.1,534.23
27238,Region 1,S01,2M,1,1,1,0,1,Standard,Medium,Suburban,Carrier_B,1.195,664.14
27240,Region 3,S05,1M,6,4,0,0,1,High Net Worth,Medium,Suburban,Carrier_B,1.355,681.53
27245,Region 2,S04,1M,2,2,0,0,0,Entry,Low,Suburban,Carrier_B,1.1,521.09
27260,Region 2,S12,1M,5,4,0,0,0,Standard,Low,Suburban,Carrier_B,1.355,560.1
27262,Region 3,S05,1M,5,3,0,0,1,Premium,Low,Urban,Carrier_B,1.255,668.41
27265,Region 4,S08,1M,3,3,0,0,1,Standard,Medium,Suburban,Carrier_B,1.1450000000000002,489.38
27272,Region 2,S03,1M,5,5,0,0,0,Entry,High,Suburban,Carrier_B,1.4,508.39
27284,Region 2,S03,2M,5,4,0,0,1,Standard,Medium,Urban,Carrier_B,1.3,754.27
27287,Region 3,S05,2M,2,1,1,0,0,Entry,Medium,Urban,Carrier_B,1.305,761.65
27296,Region 4,S08,1M,7,5,0,0,0,Entry,Medium,Urban,Carrier_B,1.51,573.28
27317,Region 3,S06,2M,2,1,0,0,0,Standard,Medium,Suburban,Carrier_B,1.055,581.54
27335,Region 5,S10,1M,8,5,0,0,1,High Net Worth,High,Urban,Carrier_B,1.51,718.01
27337,Region 4,S07,2M,6,5,0,1,1,Entry,Medium,Rural,Carrier_B,1.5599999999999998,701.11
27344,Region 5,S11,1M,2,1,0,0,0,Standard,Low,Suburban,Carrier_B,1.055,551.11
27345,Region 2,S12,1M,2,2,0,0,1,Entry,High,Urban,Carrier_B,1.045,428.87
27364,Region 5,S11,1M,1,1,0,0,1,Entry,High,Rural,Carrier_B,0.945,427.8
27380,Region 5,S09,1M,3,2,0,1,0,Entry,High,Suburban,Carrier_B,1.375,525.02
27382,Region 5,S11,2M,4,3,0,0,1,Entry,Low,Urban,Carrier_B,1.2000000000000002,798.1
27404,Region 5,S09,2M,3,2,0,0,0,Standard,High,Suburban,Carrier_B,1.155,654.6
27405,Region 2,S03,1M,3,2,0,0,0,Premium,Low,Rural,Carrier_B,1.155,557.65
27410,Region 5,S11,1M,5,3,0,0,1,Standard,Low,Urban,Carrier_B,1.255,647.09
27412,Region 2,S04,1M,2,1,0,0,0,Standard,High,Suburban,Carrier_B,1.055,482.67
27419,Region 2,S03,1M,6,4,0,0,1,High Net Worth,Medium,Urban,Carrier_B,1.355,686.85
27438,Region 3,S06,1M,4,2,1,0,1,Standard,High,Suburban,Carrier_B,1.465,532.8
27449,Region 1,S02,2M,5,5,0,0,0,Premium,Medium,Urban,Carrier_B,1.4,855.55
27457,Region 3,S05,5M,4,3,0,0,1,Standard,Medium,Suburban,Carrier_B,1.2000000000000002,1141.29
27459,Region 4,S08,1M,4,2,0,0,1,Premium,High,Urban,Carrier_B,1.155,525.83
27464,Region 5,S09,5M,5,4,0,0,1,Standard,Medium,Suburban,Carrier_B,1.3,1210.55
27467,Region 1,S01,1M,3,3,0,0,0,Premium,High,Rural,Carrier_B,1.2000000000000002,490.65
27472,Region 1,S01,1M,4,3,0,0,0,Entry,Medium,Urban,Carrier_B,1.255,499.31
27496,Region 3,S05,2M,3,2,1,0,0,Standard,Low,Rural,Carrier_B,1.405,863.76
27538,Region 4,S08,2M,5,4,1,0,1,Entry,High,Urban,Carrier_B,1.55,758.49
27544,Region 4,S08,2M,4,4,0,0,1,Premium,Medium,Suburban,Carrier_B,1.245,740.94
27546,Region 2,S12,2M,2,2,0,0,0,Premium,Medium,Urban,Carrier_B,1.16,701.75
27556,Region 3,S06,5M,5,3,0,0,0,Standard,Medium,Suburban,Carrier_B,1.37,1103.49
27582,Region 4,S08,2M,5,5,0,0,0,Entry,Low,Suburban,Carrier_B,1.4,757.5
27583,Region 3,S06,1M,4,2,0,0,0,Premium,Low,Suburban,Carrier_B,1.21,559.37
27596,Region 2,S04,2M,3,1,1,0,1,Premium,Low,Urban,Carrier_B,1.3050000000000002,1003.37
27603,Region 4,S08,5M,3,2,0,0,0,Premium,Medium,Suburban,Carrier_B,1.155,1113.98
27644,Region 5,S11,5M,6,5,1,0,1,Standard,Medium,Urban,Carrier_B,1.65,1743.68
27647,Region 4,S08,1M,2,2,0,0,1,Premium,High,Rural,Carrier_B,1.105,477.9
27653,Region 5,S09,2M,5,3,0,0,0,Standard,High,Suburban,Carrier_B,1.31,714.29
27668,Region 2,S12,1M,4,3,0,1,1,Standard,High,Rural,Carrier_B,1.36,484.06
27689,Region 5,S11,1M,3,3,0,0,1,Standard,Medium,Urban,Carrier_B,1.1450000000000002,560.58
27699,Region 5,S11,2M,1,1,0,0,0,Entry,Medium,Urban,Carrier_B,1.0,637.81
27702,Region 2,S04,1M,1,1,0,0,0,Entry,High,Suburban,Carrier_B,1.0,443.85
27718,Region 5,S09,5M,5,3,0,0,1,Standard,High,Suburban,Carrier_B,1.255,1103.3
27725,Region 5,S10,1M,2,1,0,1,1,Standard,Medium,Suburban,Carrier_B,1.16,514.5
27734,Region 3,S05,1M,4,4,0,1,1,Entry,Medium,Urban,Carrier_B,1.405,580.93
27742,Region 3,S06,1M,6,4,0,1,0,Standard,Medium,Suburban,Carrier_B,1.5699999999999998,571.82
27744,Region 5,S10,1M,4,4,1,1,1,Entry,Medium,Suburban,Carrier_B,1.655,618.01
27773,Region 2,S04,2M,3,2,0,0,0,Entry,Medium,Rural,Carrier_B,1.155,634.89
27785,Region 2,S04,5M,3,2,1,0,1,Standard,Medium,Suburban,Carrier_B,1.35,1325.67
27791,Region 2,S12,1M,3,1,0,0,0,Standard,Low,Suburban,Carrier_B,1.11,497.56
27801,Region 2,S04,1M,5,5,1,0,0,Premium,Medium,Suburban,Carrier_B,1.65,745.05
27806,Region 4,S07,2M,5,3,0,1,1,Standard,Medium,Suburban,Carrier_B,1.415,726.15
27817,Region 4,S07,2M,4,3,0,0,1,Standard,High,Rural,Carrier_B,1.2000000000000002,596.37
27820,Region 3,S05,2M,5,4,0,0,0,Entry,Medium,Suburban,Carrier_B,1.355,725.41
27832,Region 4,S08,1M,4,4,1,0,1,Premium,Low,Suburban,Carrier_B,1.495,688.57
27848,Region 5,S09,1M,2,2,0,0,0,Entry,Low,Rural,Carrier_B,1.1,498.44
27852,Region 5,S11,2M,2,2,0,0,1,Standard,Medium,Suburban,Carrier_B,1.045,668.71
27865,Region 2,S04,1M,5,3,0,0,0,High Net Worth,High,Urban,Carrier_B,1.31,678.25
27870,Region 3,S05,5M,4,4,1,0,0,Standard,High,Rural,Carrier_B,1.55,1299.46
27877,Region 3,S05,1M,3,2,0,0,0,Standard,Medium,Urban,Carrier_B,1.155,545.06
27887,Region 4,S07,2M,2,2,0,0,1,Entry,High,Urban,Carrier_B,1.045,554.3
27902,Region 3,S06,5M,2,2,0,0,0,Premium,High,Suburban,Carrier_B,1.1,952.89
27904,Region 5,S11,5M,3,1,0,0,0,Premium,Low,Suburban,Carrier_B,1.11,1374.0
27915,Region 4,S07,1M,3,2,0,0,0,Premium,Medium,Urban,Carrier_B,1.155,539.24
27919,Region 4,S08,1M,5,3,0,0,1,High Net Worth,High,Urban,Carrier_B,1.255,600.15
27924,Region 5,S11,1M,3,2,0,0,1,Standard,Low,Suburban,Carrier_B,1.1,565.41
27954,Region 5,S09,1M,2,2,0,0,0,Standard,Medium,Suburban,Carrier_B,1.1,507.17
27965,Region 1,S02,1M,5,4,0,0,0,Premium,High,Urban,Carrier_B,1.355,579.02
27967,Region 2,S04,2M,4,3,0,0,1,Entry,High,Rural,Carrier_B,1.2000000000000002,615.87
27971,Region 2,S03,1M,3,2,0,0,1,Premium,Low,Suburban,Carrier_B,1.1,562.84
27973,Region 2,S12,2M,8,6,0,1,1,High Net Worth,Medium,Suburban,Carrier_B,1.715,1002.77
27977,Region 4,S08,1M,2,2,0,0,0,Premium,Medium,Suburban,Carrier_B,1.1,509.91
27980,Region 2,S12,1M,1,1,0,0,0,Standard,High,Urban,Carrier_B,1.06,453.81
27990,Region 5,S09,1M,3,2,1,0,0,Premium,High,Rural,Carrier_B,1.405,595.11
27999,Region 2,S04,1M,4,3,0,0,0,Standard,High,Suburban,Carrier_B,1.255,534.9
28006,Region 5,S11,2M,5,4,2,0,1,Standard,Low,Urban,Carrier_B,1.96,1363.51
28011,Region 2,S03,5M,4,3,1,0,1,High Net Worth,High,Urban,Carrier_B,1.5100000000000002,1691.96
28013,Region 5,S09,1M,6,4,1,1,1,Standard,High,Urban,Carrier_B,1.765,700.34
28031,Region 3,S06,1M,1,1,0,0,1,Entry,Medium,Rural,Carrier_B,0.945,400.0
28036,Region 2,S03,1M,6,4,1,0,0,Standard,Low,Urban,Carrier_B,1.66,743.68
28050,Region 2,S12,1M,8,6,0,0,0,High Net Worth,Medium,Suburban,Carrier_B,1.61,683.33
28057,Region 2,S04,1M,1,1,1,0,1,Entry,High,Rural,Carrier_B,1.195,484.18
28073,Region 3,S06,1M,1,1,0,0,1,Standard,Medium,Suburban,Carrier_B,0.945,430.41
28074,Region 2,S03,1M,5,4,0,0,0,Entry,Medium,Suburban,Carrier_B,1.355,524.54
28079,Region 5,S10,1M,3,2,0,0,1,Premium,Low,Urban,Carrier_B,1.1,598.43
28080,Region 2,S12,1M,5,2,0,0,0,High Net Worth,Low,Rural,Carrier_B,1.265,603.28
28090,Region 2,S04,2M,4,3,0,0,0,Standard,High,Urban,Carrier_B,1.255,744.59
28099,Region 5,S10,2M,3,2,0,0,0,Standard,Medium,Urban,Carrier_B,1.155,709.33
28101,Region 4,S07,2M,5,4,1,0,0,Standard,Low,Urban,Carrier_B,1.605,950.88
28105,Region 2,S03,1M,2,2,2,0,1,Entry,Medium,Urban,Carrier_B,1.705,661.26
28110,Region 3,S06,1M,5,4,0,0,1,High Net Worth,Medium,Suburban,Carrier_B,1.3,588.29
28111,Region 2,S03,1M,4,2,0,0,1,Premium,High,Urban,Carrier_B,1.155,538.37
28127,Region 5,S10,1M,4,3,0,0,0,Standard,Medium,Urban,Carrier_B,1.255,561.34
28138,Region 2,S04,2M,8,6,0,0,1,High Net Worth,Low,Rural,Carrier_B,1.555,1141.54
28145,Region 1,S01,2M,2,1,0,0,1,Premium,Low,Urban,Carrier_B,1.0,704.48
28147,Region 4,S07,1M,3,2,1,0,0,Entry,High,Urban,Carrier_B,1.405,519.28
28176,Region 1,S01,2M,7,6,0,0,1,Entry,Medium,Rural,Carrier_B,1.5000000000000002,678.99
28178,Region 5,S09,1M,3,1,0,0,1,Standard,Medium,Suburban,Carrier_B,1.0550000000000002,497.21
28187,Region 4,S07,1M,3,3,1,0,0,Entry,High,Suburban,Carrier_B,1.4500000000000002,511.76
28190,Region 5,S10,1M,3,2,1,1,0,Entry,High,Rural,Carrier_B,1.565,547.71
28212,Region 1,S01,2M,2,2,0,0,0,Standard,High,Urban,Carrier_B,1.1,608.02
28239,Region 2,S12,1M,2,1,0,0,0,Standard,Medium,Suburban,Carrier_B,1.055,453.01
28266,Region 4,S07,1M,1,1,0,0,1,Entry,Low,Rural,Carrier_B,0.945,429.83
28268,Region 1,S02,2M,3,2,0,0,0,Standard,Medium,Rural,Carrier_B,1.155,622.17
28287,Region 5,S09,2M,6,4,0,0,0,Entry,Medium,Rural,Carrier_B,1.41,715.28
28293,Region 5,S09,1M,6,5,0,0,0,High Net Worth,Low,Suburban,Carrier_B,1.4549999999999998,785.98
28298,Region 4,S07,1M,2,1,0,0,1,Premium,Medium,Urban,Carrier_B,1.0,493.85
28304,Region 1,S01,1M,3,2,0,0,0,Premium,High,Suburban,Carrier_B,1.155,495.17
28313,Region 2,S04,1M,4,3,0,0,1,Premium,High,Urban,Carrier_B,1.2000000000000002,582.24
28324,Region 5,S10,1M,3,1,0,0,0,Entry,Low,Rural,Carrier_B,1.11,491.96
28327,Region 2,S12,2M,3,2,0,0,1,Standard,Low,Rural,Carrier_B,1.1,620.91
